Employee_ID,First Name,Last Name,Gender,MaritalStatus,Department,Grade,Employee_Count,Job_Satisfaction,MonthlyIncome,MonthlyRate,Age,Job Type,Job Experience,Hire_Date,Company_Environment,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Country
1079,Sherri,Bauer,Male,Married,TECH,4,1,1,16328,22074,44,Contractual,10,1/10/2017,4,1,4,20,United Kingdom
1080,Jaime,Duran,Male,Single,TECH,3,1,2,8376,9150,39,Contractual,10,1/11/2017,2,3,3,2,United Kingdom
1081,Robyn,Valenzuela,Male,Married,Sales,4,1,2,16606,11380,46,Contractual,10,1/12/2017,3,2,4,13,United Kingdom
1082,Kayla,Carter,Male,Single,TECH,3,1,2,8606,21195,35,Contractual,10,1/13/2017,4,3,1,11,United Kingdom
1083,Gary,Christian,Female,Single,TECH,2,1,3,2272,24812,23,Contractual,10,1/14/2017,1,2,3,4,United Kingdom
1084,Molly,Williams,Male,Single,TECH,1,1,1,2018,21831,40,Contractual,10,1/15/2017,4,3,1,5,United Kingdom
1085,Ellen,Douglas,Female,Married,Sales,3,1,3,7083,12288,34,Contractual,10,1/16/2017,4,3,3,10,United Kingdom
1086,Alison,Webb,Male,Single,TECH,1,1,3,4084,4156,31,Contractual,10,1/17/2017,4,2,1,7,United Kingdom
1087,Vernon,Short,Male,Single,TECH,4,1,4,14411,24450,50,Contractual,10,1/18/2017,3,2,3,32,United Kingdom
1088,Jermaine,Crawford,Female,Married,Sales,1,1,3,2308,4944,34,Contractual,10,1/19/2017,2,4,3,11,United Kingdom
1089,Vincent,Landry,Male,Married,TECH,1,1,2,4841,24052,42,Contractual,10,1/20/2017,3,3,3,1,United Kingdom
1090,Howard,Bennett,Male,Married,TECH,2,1,4,4285,3031,37,Contractual,10,1/21/2017,1,2,3,10,United Kingdom
1091,Mathew,Spencer,Male,Married,TECH,2,1,1,9715,7288,29,Contractual,10,1/22/2017,3,3,3,7,United Kingdom
1092,Chelsea,Morrison,Female,Single,TECH,2,1,2,4320,24152,33,Contractual,10,1/23/2017,4,2,3,5,United Kingdom
1093,Jasmin,Sweeney,Male,Married,TECH,1,1,4,2132,4585,45,Contractual,10,1/24/2017,4,3,3,5,United Kingdom
1094,Jessica,Warner,Male,Married,TECH,3,1,4,10124,18611,42,Contractual,10,1/25/2017,4,3,1,20,United Kingdom
1095,Kari,Whitehead,Male,Married,Sales,2,1,1,5473,19345,40,Contractual,10,1/26/2017,1,5,4,8,United Kingdom
1096,Cassandra,Gates,Male,Married,TECH,2,1,3,5207,22949,33,Contractual,10,1/27/2017,2,3,3,15,United Kingdom
1097,Kirk,Schwartz,Female,Single,Human Resources,4,1,4,16437,17381,40,Contractual,10,1/28/2017,3,2,3,21,United Kingdom
1098,Mercedes,Fry,Male,Divorced,TECH,1,1,1,2296,10036,24,Contractual,10,1/29/2017,3,3,3,1,United Kingdom
1099,Alicia,Bell,Female,Divorced,TECH,2,1,4,4069,8841,40,Contractual,10,1/30/2017,4,2,3,2,United Kingdom
1100,Wanda,Gregory,Male,Divorced,TECH,3,1,2,7441,20933,45,Contractual,10,1/31/2017,1,4,3,10,United Kingdom
1101,Kelli,Riddle,Female,Married,Sales,1,1,3,2430,26204,35,Contractual,10,2/1/2017,2,5,3,5,United Kingdom
1102,Molly,Wood,Female,Married,TECH,2,1,2,5878,15624,32,Contractual,10,2/2/2017,4,2,3,7,United Kingdom
1103,Dan,Blake,Female,Single,Sales,1,1,4,2644,17001,36,Contractual,10,2/3/2017,3,3,2,3,United Kingdom
1104,Katelyn,Jensen,Male,Divorced,Sales,2,1,3,6439,13693,48,Contractual,10,2/4/2017,3,2,3,8,United Kingdom
1105,Anne,Simpson,Female,Married,TECH,1,1,3,2451,22376,29,Contractual,10,2/5/2017,3,2,2,1,United Kingdom
1106,Amanda,Nicholson,Male,Married,Sales,2,1,1,6392,10589,33,Contractual,10,2/6/2017,1,6,1,2,United Kingdom
1107,Molly,Contreras,Female,Married,Sales,2,1,1,9714,5323,30,Contractual,10,2/7/2017,2,4,3,10,United Kingdom
1108,Clifford,Garner,Male,Married,Human Resources,2,1,3,6077,14814,38,Contractual,10,2/8/2017,3,2,3,6,United Kingdom
1109,Jasmin,Escobar,Female,Single,TECH,1,1,1,2450,21731,35,Contractual,10,2/9/2017,4,3,3,3,United Kingdom
1110,Tami,Stephenson,Male,Married,Sales,3,1,2,9250,17799,30,Contractual,10,2/10/2017,3,3,3,4,United Kingdom
1111,Chad,Garza,Female,Divorced,TECH,1,1,1,2074,26619,35,Contractual,10,2/11/2017,1,2,3,1,United Kingdom
1112,Miguel,Ibarra,Female,Married,TECH,3,1,4,10169,14618,53,Contractual,10,2/12/2017,3,4,3,33,United Kingdom
1113,Christina,Castillo,Male,Married,TECH,2,1,2,4855,7653,38,Contractual,10,2/13/2017,3,2,3,5,United Kingdom
1114,Frances,Fry,Male,Married,TECH,2,1,1,4087,25174,32,Contractual,10,2/14/2017,4,3,2,6,United Kingdom
1115,Jillian,Vasquez,Male,Married,TECH,1,1,1,2367,16530,48,Contractual,10,2/15/2017,3,3,2,8,United Kingdom
1116,Alexandra,Hopkins,Female,Single,TECH,1,1,4,2972,22061,34,Contractual,10,2/16/2017,1,4,1,1,United Kingdom
1117,Brad,Santiago,Female,Married,Sales,5,1,4,19586,23037,55,Contractual,10,2/17/2017,3,3,3,36,United Kingdom
1118,Alison,Levy,Female,Married,TECH,2,1,4,5484,13008,34,Contractual,10,2/18/2017,2,3,2,2,United Kingdom
1119,Tristan,Alvarado,Male,Married,TECH,1,1,4,2061,11133,26,Contractual,10,2/19/2017,1,5,3,1,United Kingdom
1120,Robyn,Benjamin,Female,Married,Sales,2,1,2,9924,12355,38,Contractual,10,2/20/2017,3,3,3,9,United Kingdom
1121,Paige,Ortega,Female,Single,Sales,2,1,2,4198,16379,38,Contractual,10,2/21/2017,2,5,4,3,United Kingdom
1122,Andrea,Duncan,Male,Single,Sales,2,1,3,6815,21447,36,Contractual,10,2/22/2017,2,5,3,1,United Kingdom
1123,Jesse,Buck,Male,Single,TECH,1,1,1,4723,16213,29,Contractual,10,2/23/2017,2,3,3,10,United Kingdom
1124,Rachel,Schultz,Male,Single,TECH,2,1,3,6142,4223,35,Contractual,10,2/24/2017,1,4,3,5,United Kingdom
1125,Kathy,Elliott,Male,Married,Sales,3,1,3,8237,4658,39,Contractual,10,2/25/2017,4,3,3,7,United Kingdom
1126,Alec,Tucker,Male,Divorced,TECH,2,1,4,8853,24483,29,Contractual,10,2/26/2017,1,0,4,6,United Kingdom
1127,Jon,Diaz,Male,Married,Sales,5,1,3,19331,19519,50,Contractual,10,2/27/2017,3,2,3,1,United Kingdom
1128,Derek,Grant,Male,Married,TECH,1,1,3,2073,12826,23,Contractual,10,2/28/2017,4,2,3,2,United Kingdom
1129,Justin,Velez,Female,Married,TECH,2,1,1,5562,19711,36,Contractual,10,3/1/2017,1,3,3,3,United Kingdom
1130,Jody,Friedman,Male,Single,TECH,5,1,4,19613,26362,42,Contractual,10,3/2/2017,4,2,3,1,United Kingdom
1131,Kylie,Cohen,Female,Married,TECH,2,1,3,3407,25348,35,Contractual,10,3/3/2017,2,3,2,10,United Kingdom
1132,Kaitlin,Ward,Male,Married,TECH,2,1,3,5063,15332,34,Contractual,10,3/4/2017,4,3,2,8,United Kingdom
1133,Ricardo,Love,Female,Married,Sales,2,1,1,4639,11262,40,Contractual,10,3/5/2017,4,2,3,5,United Kingdom
1134,Doris,Gallagher,Female,Divorced,TECH,1,1,2,4876,5855,43,Contractual,10,3/6/2017,4,0,3,6,United Kingdom
1135,Micheal,Duncan,Female,Married,TECH,1,1,4,2690,7713,35,Contractual,10,3/7/2017,3,5,2,1,United Kingdom
1136,Kaitlin,Mcneil,Male,Single,Sales,4,1,1,17567,3156,46,Contractual,10,3/8/2017,4,5,1,26,United Kingdom
1137,George,Mathis,Female,Married,TECH,1,1,2,2408,7324,28,Contractual,10,3/9/2017,3,3,3,1,United Kingdom
1138,Xavier,Pineda,Male,Married,TECH,1,1,3,2814,10293,22,Contractual,10,3/10/2017,2,2,2,4,United Kingdom
1139,Bob,Woodward,Female,Married,TECH,4,1,3,11245,20689,50,Contractual,10,3/11/2017,2,3,3,30,United Kingdom
1140,Andres,Schmitt,Female,Married,TECH,1,1,4,3312,18783,32,Contractual,10,3/12/2017,2,3,3,3,United Kingdom
1141,Cathy,Lewis,Male,Divorced,TECH,5,1,4,19049,3549,44,Contractual,10,3/13/2017,2,4,2,22,United Kingdom
1142,Fred,Gates,Male,Married,TECH,1,1,2,2141,5348,30,Contractual,10,3/14/2017,2,3,2,6,United Kingdom
1143,Bonnie,Choi,Male,Single,TECH,2,1,1,5769,23447,45,Contractual,10,3/15/2017,3,3,3,10,United Kingdom
1144,Paige,Carrillo,Female,Married,Sales,2,1,1,4385,24162,45,Contractual,10,3/16/2017,1,2,3,10,United Kingdom
1145,Mariah,Santiago,Female,Single,Sales,2,1,1,5332,21602,31,Contractual,10,3/17/2017,4,3,3,5,United Kingdom
1146,Brendan,Schneider,Female,Married,TECH,2,1,3,4663,12421,36,Contractual,10,3/18/2017,3,2,3,3,United Kingdom
1147,James,Sherman,Female,Divorced,TECH,2,1,4,4724,17000,34,Contractual,10,3/19/2017,3,3,3,9,United Kingdom
1148,Melvin,Weeks,Male,Married,TECH,1,1,1,3211,22102,49,Contractual,10,3/20/2017,3,3,2,9,United Kingdom
1149,Claudia,Hayden,Male,Married,TECH,2,1,1,5377,3835,39,Contractual,10,3/21/2017,2,3,3,7,United Kingdom
1150,Catherine,Shields,Male,Divorced,TECH,1,1,1,4066,16290,27,Contractual,10,3/22/2017,4,3,3,7,United Kingdom
1151,Sherry,Ellison,Female,Married,TECH,2,1,1,5208,26312,35,Contractual,10,3/23/2017,2,2,3,16,United Kingdom
1152,Sherry,Best,Female,Divorced,TECH,2,1,1,4877,20460,28,Contractual,10,3/24/2017,2,5,2,5,United Kingdom
1153,Edgar,Holder,Male,Single,TECH,1,1,4,3117,26009,21,Contractual,10,3/25/2017,3,2,3,2,United Kingdom
1154,Rachael,Callahan,Female,Single,Sales,1,1,4,1569,18420,18,Contractual,10,3/26/2017,2,2,4,0,United Kingdom
1155,Shane,Dunlap,Female,Married,Human Resources,5,1,3,19658,5220,47,Contractual,10,3/27/2017,4,2,3,5,United Kingdom
1156,Natasha,Armstrong,Female,Divorced,TECH,2,1,3,3069,10302,39,Contractual,10,3/28/2017,3,3,3,10,United Kingdom
1157,Erika,Hooper,Female,Married,TECH,3,1,3,10435,25800,40,Contractual,10,3/29/2017,1,2,3,18,United Kingdom
1158,Perry,Pittman,Female,Married,TECH,2,1,3,4148,12250,35,Contractual,10,3/30/2017,3,5,3,14,United Kingdom
1159,Logan,Li,Female,Married,TECH,2,1,3,5768,26493,37,Contractual,10,3/31/2017,3,2,2,4,United Kingdom
1160,Penny,Orr,Female,Single,TECH,2,1,3,5042,3140,39,Contractual,10,4/1/2017,1,2,1,9,United Kingdom
1161,Sean,Glenn,Male,Divorced,TECH,2,1,4,5770,5388,45,Contractual,10,4/2/2017,4,3,3,10,United Kingdom
1162,Ann,Shaffer,Male,Married,TECH,3,1,3,7756,14199,38,Contractual,10,4/3/2017,4,6,4,5,United Kingdom
1163,Danielle,Best,Male,Married,Sales,3,1,1,10306,21530,35,Contractual,10,4/4/2017,4,3,3,13,United Kingdom
1164,Caroline,Burke,Male,Married,TECH,1,1,2,3936,9953,37,Contractual,10,4/5/2017,2,2,1,8,United Kingdom
1165,Yolanda,Weeks,Male,Single,TECH,3,1,4,7945,19948,40,Contractual,10,4/6/2017,3,2,2,4,United Kingdom
1166,Shirley,Rios,Female,Married,Human Resources,2,1,4,5743,10503,44,Contractual,10,4/7/2017,1,3,3,10,United Kingdom
1167,Roger,Richard,Female,Married,TECH,4,1,4,15202,5602,48,Contractual,10,4/8/2017,3,3,3,2,United Kingdom
1168,Vickie,Reese,Female,Divorced,Sales,2,1,4,5440,22098,35,Contractual,10,4/9/2017,1,2,2,2,United Kingdom
1169,Jack,Mclean,Female,Single,TECH,1,1,4,3760,17218,24,Contractual,10,4/10/2017,1,2,3,6,United Kingdom
1170,Mandy,Watson,Male,Married,TECH,1,1,3,3517,22490,27,Contractual,10,4/11/2017,2,0,3,3,United Kingdom
1171,Shari,Little,Male,Single,TECH,1,1,4,2580,6297,27,Contractual,10,4/12/2017,4,0,2,4,United Kingdom
1172,Sherry,Wall,Male,Single,TECH,1,1,1,2166,3339,40,Contractual,10,4/13/2017,1,3,1,4,United Kingdom
1173,Thomas,Flowers,Male,Single,Sales,2,1,3,5869,23413,29,Contractual,10,4/14/2017,3,2,3,5,United Kingdom
1174,Joy,Callahan,Male,Married,TECH,3,1,1,8008,22792,36,Contractual,10,4/15/2017,2,6,3,3,United Kingdom
1175,Preston,Bailey,Female,Divorced,TECH,2,1,3,5206,4973,25,Contractual,10,4/16/2017,4,6,3,7,United Kingdom
1176,Crystal,Greene,Female,Married,TECH,2,1,2,5295,7693,39,Contractual,10,4/17/2017,4,3,3,5,United Kingdom
1177,Victoria,Miranda,Male,Married,TECH,4,1,2,16413,3498,49,Contractual,10,4/18/2017,1,2,3,4,United Kingdom
1178,Maria,Mosley,Female,Divorced,TECH,3,1,1,13269,21981,50,Contractual,10,4/19/2017,4,3,3,14,United Kingdom
1179,Glenn,Charles,Male,Single,Sales,1,1,3,2783,13251,20,Contractual,10,4/20/2017,3,3,3,2,United Kingdom
1180,Kenneth,Vang,Male,Divorced,TECH,2,1,2,5433,19332,34,Contractual,10,4/21/2017,4,2,3,11,United Kingdom
1181,Vicki,Owen,Male,Single,TECH,1,1,2,2013,10950,36,Contractual,10,4/22/2017,1,4,3,4,United Kingdom
1182,Debbie,Molina,Female,Married,TECH,4,1,3,13966,11652,49,Contractual,10,4/23/2017,3,3,3,15,United Kingdom
1183,Earl,Harvey,Female,Married,TECH,2,1,3,4374,15411,36,Contractual,10,4/24/2017,4,6,3,3,United Kingdom
1184,Stacie,Fitzgerald,Female,Divorced,TECH,2,1,1,6842,26308,36,Contractual,10,4/25/2017,4,3,3,5,United Kingdom
1185,Darrell,Weber,Male,Married,TECH,4,1,3,17426,18685,54,Contractual,10,4/26/2017,2,6,3,10,United Kingdom
1186,Yolanda,Mullen,Male,Married,TECH,4,1,3,17603,3525,43,Contractual,10,4/27/2017,3,3,3,14,United Kingdom
1187,Michaela,Foley,Female,Single,Sales,2,1,4,4581,10414,35,Contractual,10,4/28/2017,4,2,4,11,United Kingdom
1188,Mike,Vincent,Female,Married,TECH,2,1,4,4735,9867,38,Contractual,10,4/29/2017,4,4,4,13,United Kingdom
1189,Sean,Cantrell,Male,Divorced,Sales,2,1,2,4187,3356,29,Contractual,10,4/30/2017,1,3,2,10,United Kingdom
1190,Victoria,Fuentes,Male,Divorced,Sales,2,1,4,5505,3921,33,Contractual,10,5/1/2017,4,5,3,6,United Kingdom
1191,Randall,Sutton,Male,Divorced,TECH,2,1,2,5470,25518,32,Contractual,10,5/2/2017,4,4,2,9,United Kingdom
1192,Sandra,Cortez,Female,Married,Sales,2,1,4,5476,22589,31,Contractual,10,5/3/2017,1,2,3,10,United Kingdom
1193,Howard,Weber,Female,Divorced,TECH,1,1,1,2587,24941,49,Contractual,10,5/4/2017,4,2,2,2,United Kingdom
1194,Gregory,Shannon,Male,Single,TECH,1,1,2,2440,23826,38,Contractual,10,5/5/2017,4,3,3,4,United Kingdom
1195,Kylie,Steele,Male,Divorced,Sales,4,1,2,15972,21086,47,Contractual,10,5/6/2017,2,2,3,3,United Kingdom
1196,Danielle,Berger,Male,Single,TECH,4,1,3,15379,22384,49,Contractual,10,5/7/2017,3,2,3,8,United Kingdom
1197,Theresa,Cobb,Male,Single,Sales,3,1,3,7082,11591,41,Contractual,10,5/8/2017,4,2,3,2,United Kingdom
1198,Christina,Harding,Female,Single,Sales,1,1,1,2728,21082,20,Contractual,10,5/9/2017,4,3,3,2,United Kingdom
1199,Mathew,Jimenez,Male,Divorced,Sales,2,1,4,5368,16130,33,Contractual,10,5/10/2017,3,2,3,6,United Kingdom
1200,Jocelyn,Fischer,Female,Married,TECH,2,1,3,5347,7419,36,Contractual,10,5/11/2017,1,2,2,3,United Kingdom
1201,Jeffrey,Frey,Male,Divorced,Human Resources,1,1,4,3195,4167,44,Contractual,10,5/12/2017,3,2,3,2,United Kingdom
1202,Sylvia,Porter,Female,Single,TECH,1,1,3,3989,20586,23,Contractual,10,5/13/2017,4,2,3,5,United Kingdom
1203,Dave,Camacho,Male,Married,TECH,1,1,3,3306,26176,38,Contractual,10,5/14/2017,4,5,2,0,United Kingdom
1204,Kirsten,Patton,Male,Married,TECH,3,1,4,7005,3458,53,Contractual,10,5/15/2017,2,2,3,4,United Kingdom
1205,Allison,Levine,Female,Married,Sales,1,1,3,2655,11740,48,Contractual,10,5/16/2017,4,3,3,9,United Kingdom
1206,Darlene,Forbes,Female,Single,TECH,1,1,2,1393,24852,32,Contractual,10,5/17/2017,4,2,3,1,United Kingdom
1207,Jon,Joyce,Male,Single,TECH,1,1,4,2570,11925,26,Contractual,10,5/18/2017,4,5,3,7,United Kingdom
1208,Susan,Cruz,Female,Divorced,TECH,1,1,2,3537,23737,55,Contractual,10,5/19/2017,1,1,3,4,United Kingdom
1209,Dustin,Werner,Male,Married,TECH,2,1,4,3986,11912,34,Contractual,10,5/20/2017,2,3,4,15,United Kingdom
1210,Stephanie,Moran,Male,Divorced,TECH,3,1,4,10883,20467,60,Contractual,10,5/21/2017,3,2,4,1,United Kingdom
1211,Patty,Ramirez,Female,Married,TECH,1,1,2,2028,13637,33,Contractual,10,5/22/2017,2,6,3,14,United Kingdom
1212,Tammy,Pacheco,Female,Divorced,Sales,2,1,4,9525,7677,37,Contractual,10,5/23/2017,3,2,2,6,United Kingdom
1213,Alvin,Olsen,Male,Married,TECH,1,1,4,2929,20338,34,Contractual,10,5/24/2017,2,3,3,10,United Kingdom
1214,Carly,Mcpherson,Female,Divorced,Sales,1,1,4,2275,25103,23,Contractual,10,5/25/2017,3,2,3,3,United Kingdom
1215,Katherine,Rivers,Male,Married,TECH,3,1,4,7879,14810,44,Contractual,10,5/26/2017,3,2,3,8,United Kingdom
1216,Edgar,Briggs,Female,Single,TECH,1,1,4,4930,13970,35,Contractual,10,5/27/2017,1,2,4,5,United Kingdom
1217,Danielle,Pratt,Male,Married,Sales,2,1,4,7847,6069,43,Contractual,10,5/28/2017,4,3,3,10,United Kingdom
1218,Clayton,Long,Male,Married,TECH,1,1,3,4401,17616,24,Contractual,10,5/29/2017,3,1,3,5,United Kingdom
1219,Shirley,Madden,Male,Single,Sales,3,1,3,9241,15869,41,Contractual,10,5/30/2017,4,3,3,10,United Kingdom
1220,Mitchell,Castro,Female,Married,TECH,1,1,3,2974,25412,29,Contractual,10,5/31/2017,4,2,3,5,United Kingdom
1221,Craig,Maxwell,Female,Single,Sales,2,1,4,4502,7439,36,Contractual,10,6/1/2017,3,2,2,13,United Kingdom
1222,Frank,Nixon,Male,Married,TECH,3,1,3,10748,3395,45,Contractual,10,6/2/2017,3,3,2,23,United Kingdom
1223,Ryan,Kemp,Female,Married,Human Resources,1,1,3,1555,11585,24,Contractual,10,6/3/2017,4,2,3,1,United Kingdom
1224,Frank,Riggs,Male,Married,Sales,4,1,3,12936,24164,47,Contractual,10,6/4/2017,3,3,1,23,United Kingdom
1225,Gary,Thornton,Male,Married,TECH,1,1,3,2305,6217,26,Contractual,10,6/5/2017,4,3,4,3,United Kingdom
1225,Gary,Thornton,Male,Married,TECH,1,1,3,2305,6217,26,Contractual,10,6/5/2017,4,3,4,3,United Kingdom
1225,Gary,Thornton,Male,Married,TECH,1,1,3,2305,6217,26,Contractual,10,6/5/2017,4,3,4,3,United Kingdom
1225,Gary,Thornton,Male,Married,TECH,1,1,3,2305,6217,26,Contractual,10,6/5/2017,4,3,4,3,United Kingdom
1225,Gary,Thornton,Male,Married,TECH,1,1,3,2305,6217,26,Contractual,10,6/5/2017,4,3,4,3,United Kingdom
1225,Gary,Thornton,Male,Married,TECH,1,1,3,2305,6217,26,Contractual,10,6/5/2017,4,3,4,3,United Kingdom
1226,Paige,Mccoy,Female,Single,TECH,4,1,2,16704,17119,45,Contractual,10,6/6/2017,4,2,3,21,United Kingdom
1227,Julian,Taylor,Male,Married,TECH,1,1,3,3433,17360,32,Contractual,10,6/7/2017,1,3,2,5,United Kingdom
1228,Cindy,Henson,Male,Married,TECH,1,1,3,3477,18103,31,Contractual,10,6/8/2017,2,2,4,5,United Kingdom
1229,Geoffrey,Hernandez,Female,Married,Human Resources,2,1,2,6430,20794,41,Contractual,10,6/9/2017,3,4,3,3,United Kingdom
1230,Jeffrey,Joyce,Female,Married,TECH,2,1,1,6516,5041,40,Contractual,9,6/10/2017,2,3,3,1,United Kingdom
1231,Mike,Anthony,Male,Divorced,TECH,1,1,1,3907,3622,24,Contractual,9,6/11/2017,2,2,4,6,United Kingdom
1232,Heather,Watkins,Female,Single,TECH,2,1,2,5562,9697,46,Contractual,9,6/12/2017,3,3,3,10,United Kingdom
1233,Clifford,Blair,Male,Married,TECH,2,1,3,6883,5151,35,Contractual,9,6/13/2017,4,3,3,7,United Kingdom
1234,Barry,Garrett,Female,Married,TECH,1,1,4,2862,3811,30,Contractual,9,6/14/2017,2,2,2,10,United Kingdom
1235,Victoria,Adkins,Female,Married,Sales,2,1,2,4978,3536,47,Contractual,9,6/15/2017,3,3,1,1,United Kingdom
1236,Ricky,Long,Female,Divorced,Sales,3,1,4,10368,5596,46,Contractual,9,6/16/2017,3,5,2,10,United Kingdom
1237,Max,Ibarra,Female,Divorced,Sales,2,1,1,6134,8658,36,Contractual,9,6/17/2017,2,3,3,2,United Kingdom
1238,Andrea,Love,Male,Single,Sales,2,1,2,6735,12147,32,Contractual,9,6/18/2017,1,2,3,0,United Kingdom
1239,Stacy,Oneal,Male,Single,TECH,1,1,2,3295,12862,23,Contractual,9,6/19/2017,3,3,1,3,United Kingdom
1240,Nicole,Cruz,Female,Single,TECH,2,1,4,5238,6670,31,Contractual,9,6/20/2017,4,3,2,5,United Kingdom
1241,Selena,Mosley,Female,Married,TECH,2,1,4,6472,8989,39,Contractual,9,6/21/2017,4,2,3,9,United Kingdom
1242,Clinton,Bates,Female,Married,Sales,3,1,3,9610,3840,32,Contractual,9,6/22/2017,4,2,1,4,United Kingdom
1243,Terrance,Estes,Male,Single,Sales,5,1,2,19833,4349,,Contractual,9,6/23/2017,2,3,2,21,United Kingdom
1244,Bryce,Frye,Male,Married,Human Resources,3,1,3,9756,6595,45,Contractual,9,6/24/2017,3,2,4,5,United Kingdom
1245,Marcia,Garner,Male,Single,TECH,1,1,1,4968,26427,30,Contractual,9,6/25/2017,4,2,3,9,United Kingdom
1246,Jon,Branch,Female,Married,Human Resources,1,1,4,2145,2097,24,Contractual,9,6/26/2017,1,2,3,2,United Kingdom
1247,Jeanne,Galvan,Male,Divorced,Human Resources,1,1,4,2180,9732,30,Contractual,9,6/27/2017,3,0,2,4,United Kingdom
1248,Summer,Glass,Male,Married,Sales,2,1,3,8346,20943,31,Contractual,9,6/28/2017,1,3,3,5,United Kingdom
1249,Brittney,Moses,Female,Single,TECH,1,1,4,3445,6152,27,Contractual,8,6/29/2018,3,5,2,6,United Kingdom
1250,Alice,Pearson,Male,Single,Sales,1,1,2,2760,14630,29,Contractual,8,6/30/2018,2,3,3,2,United Kingdom
1251,Katherine,Cochran,Female,Single,TECH,2,1,3,6294,23060,29,Contractual,8,7/1/2018,4,5,4,3,United Kingdom
1252,Hayley,Kerr,Male,Divorced,Sales,3,1,1,7140,3088,30,Contractual,8,7/2/2018,3,2,3,7,United Kingdom
1253,Deanna,Oconnor,Male,Married,TECH,1,1,4,2932,5586,34,Contractual,8,7/3/2018,4,3,3,5,United Kingdom
1254,Mackenzie,Frost,Female,Single,Sales,2,1,2,5147,10697,33,Contractual,8,7/4/2018,4,2,2,11,United Kingdom
1255,Lacey,Cantu,Male,Single,Sales,2,1,4,4507,8191,49,Contractual,8,7/5/2018,4,1,4,5,United Kingdom
1256,Carlos,Serrano,Male,Single,Sales,3,1,1,8564,10092,33,Contractual,8,7/6/2018,1,2,2,0,United Kingdom
1257,Yolanda,Spears,Female,Married,TECH,1,1,2,2468,15963,38,Contractual,8,7/7/2018,3,4,2,6,United Kingdom
1258,Alexandra,Osborn,Male,Married,Sales,3,1,3,8161,19002,31,Contractual,8,7/8/2018,1,2,3,1,United Kingdom
1259,Ashley,Frank,Female,Divorced,TECH,1,1,1,2109,10007,29,Contractual,8,7/9/2018,4,2,3,1,United Kingdom
1260,Dillon,Barr,Male,Married,TECH,2,1,3,5294,9128,30,Contractual,8,7/10/2018,3,3,3,7,United Kingdom
1261,Angie,Craig,Female,Single,TECH,1,1,2,2718,17674,32,Contractual,8,7/11/2018,2,3,3,7,United Kingdom
1262,Latasha,Reese,Female,Married,TECH,2,1,4,5811,24539,38,Contractual,8,7/12/2018,2,2,3,1,United Kingdom
1263,Melinda,Hurley,Female,Married,TECH,1,1,3,2437,15587,43,Contractual,8,7/13/2018,3,4,3,1,United Kingdom
1264,Kirk,Schneider,Female,Divorced,TECH,1,1,2,2766,8952,42,Contractual,8,7/14/2018,2,6,2,5,United Kingdom
1265,Natasha,Short,Male,Married,TECH,5,1,1,19038,19805,55,Contractual,8,7/15/2018,3,2,3,1,United Kingdom
1266,Marie,Klein,Male,Divorced,TECH,2,1,2,3055,6194,33,Contractual,8,7/16/2018,4,2,2,9,United Kingdom
1267,Alan,Bowen,Male,Divorced,TECH,1,1,1,2289,20520,41,Contractual,8,7/17/2018,3,2,3,5,United Kingdom
1268,Kelli,Bray,Female,Divorced,Sales,2,1,3,4001,12313,34,Contractual,8,7/18/2018,4,3,3,15,United Kingdom
1269,Ruth,Lee,Female,Married,TECH,4,1,3,12965,22308,53,Contractual,8,7/19/2018,1,2,2,3,United Kingdom
1270,Summer,Kaiser,Male,Single,Human Resources,1,1,4,3539,5033,43,Contractual,8,7/20/2018,2,5,3,9,United Kingdom
1271,Kristen,Long,Female,Single,Sales,2,1,4,6029,25353,34,Contractual,8,7/21/2018,4,3,3,2,United Kingdom
1272,James,Mora,Male,Single,Sales,1,1,2,2679,4567,21,Contractual,8,7/22/2018,2,3,3,1,United Kingdom
1273,Carrie,Weeks,Female,Married,TECH,1,1,3,3702,16376,38,Contractual,8,7/23/2018,4,3,3,5,United Kingdom
1274,Kylie,Bruce,Female,Married,TECH,1,1,1,2398,15999,22,Contractual,8,7/24/2018,3,6,3,1,United Kingdom
1275,Joanne,Mccann,Female,Married,Sales,2,1,4,5468,13402,31,Contractual,8,7/25/2018,1,3,3,12,United Kingdom
1276,Mike,Pennington,Female,Married,TECH,3,1,3,13116,22984,51,Contractual,8,7/26/2018,1,2,3,2,United Kingdom
1277,Hannah,Joseph,Female,Married,Sales,2,1,2,4189,8800,37,Contractual,8,7/27/2018,2,2,3,5,United Kingdom
1278,Ethan,Stanton,Female,Divorced,TECH,5,1,4,19328,14218,46,Contractual,8,7/28/2018,3,3,3,2,United Kingdom
1279,Daisy,Harvey,Female,Married,TECH,3,1,1,8321,25949,36,Contractual,8,7/29/2018,4,1,3,12,United Kingdom
1280,Riley,Delacruz,Male,Divorced,TECH,1,1,2,2342,11092,44,Contractual,8,7/30/2018,3,2,2,5,United Kingdom
1281,Gerald,Young,Female,Divorced,Human Resources,2,1,2,4071,12832,37,Contractual,8,7/31/2018,3,4,2,10,United Kingdom
1282,Natalie,Richard,Female,Single,Sales,2,1,4,5813,13492,35,Contractual,8,8/1/2018,3,2,3,10,United Kingdom
1283,Dave,Escobar,Male,Married,TECH,1,1,1,3143,6076,33,Contractual,8,8/2/2018,4,1,3,10,United Kingdom
